method,split,threshold,total_trials,score_available_trials,score_unavailable_trials,autonomous_decisions,deferred_decisions,autonomous_coverage,autonomous_accuracy,selective_risk,false_autonomous_acceptance_count,false_autonomous_acceptance_rate_all_trials,false_autonomous_acceptance_rate_autonomous
candidate_normalized,calibration,0.9999415174891447,300,110,190,67,233,0.22333333333333333,0.8805970149253731,0.11940298507462686,8,0.02666666666666667,0.11940298507462686
candidate_normalized,calibration,0.9999369478306397,300,110,190,68,232,0.22666666666666666,0.8823529411764706,0.11764705882352941,8,0.02666666666666667,0.11764705882352941
candidate_normalized,calibration,0.9999143687436604,300,110,190,69,231,0.23,0.8695652173913043,0.13043478260869565,9,0.03,0.13043478260869565
candidate_normalized,calibration,0.9998523436926405,300,110,190,70,230,0.23333333333333334,0.8714285714285714,0.12857142857142856,9,0.03,0.12857142857142856
candidate_normalized,calibration,0.9998372195789871,300,110,190,71,229,0.23666666666666666,0.8591549295774648,0.14084507042253522,10,0.03333333333333333,0.14084507042253522
candidate_normalized,calibration,0.999796259236579,300,110,190,72,228,0.24,0.8611111111111112,0.1388888888888889,10,0.03333333333333333,0.1388888888888889
candidate_normalized,calibration,0.9997614753124702,300,110,190,73,227,0.24333333333333335,0.8493150684931506,0.1506849315068493,11,0.03666666666666667,0.1506849315068493
candidate_normalized,calibration,0.9996029441208137,300,110,190,74,226,0.24666666666666667,0.8378378378378378,0.16216216216216217,12,0.04,0.16216216216216217
candidate_normalized,calibration,0.9995663113054313,300,110,190,75,225,0.25,0.8266666666666667,0.17333333333333334,13,0.043333333333333335,0.17333333333333334
candidate_normalized,calibration,0.9990886249605627,300,110,190,76,224,0.25333333333333335,0.8157894736842105,0.18421052631578946,14,0.04666666666666667,0.18421052631578946
candidate_normalized,calibration,0.9990839649477087,300,110,190,77,223,0.25666666666666665,0.8181818181818182,0.18181818181818182,14,0.04666666666666667,0.18181818181818182
candidate_normalized,calibration,0.998825817395288,300,110,190,78,222,0.26,0.8205128205128205,0.1794871794871795,14,0.04666666666666667,0.1794871794871795
candidate_normalized,calibration,0.9987482400017017,300,110,190,79,221,0.2633333333333333,0.8227848101265823,0.17721518987341772,14,0.04666666666666667,0.17721518987341772
candidate_normalized,calibration,0.9981308728709868,300,110,190,80,220,0.26666666666666666,0.8125,0.1875,15,0.05,0.1875
candidate_normalized,calibration,0.9980719424956375,300,110,190,81,219,0.27,0.8148148148148148,0.18518518518518517,15,0.05,0.18518518518518517
candidate_normalized,calibration,0.9975273729232892,300,110,190,82,218,0.2733333333333333,0.8170731707317073,0.18292682926829268,15,0.05,0.18292682926829268
candidate_normalized,calibration,0.9974645640894051,300,110,190,83,217,0.27666666666666667,0.8192771084337349,0.18072289156626506,15,0.05,0.18072289156626506
candidate_normalized,calibration,0.9941547705528077,300,110,190,84,216,0.28,0.8095238095238095,0.19047619047619047,16,0.05333333333333334,0.19047619047619047
candidate_normalized,calibration,0.9932478785603843,300,110,190,85,215,0.2833333333333333,0.8117647058823529,0.18823529411764706,16,0.05333333333333334,0.18823529411764706
candidate_normalized,calibration,0.9913354085230337,300,110,190,86,214,0.2866666666666667,0.8023255813953488,0.19767441860465115,17,0.056666666666666664,0.19767441860465115
candidate_normalized,calibration,0.9839095164113408,300,110,190,87,213,0.29,0.7931034482758621,0.20689655172413793,18,0.06,0.20689655172413793
candidate_normalized,calibration,0.9780862881381579,300,110,190,88,212,0.29333333333333333,0.7840909090909091,0.2159090909090909,19,0.06333333333333334,0.2159090909090909
candidate_normalized,calibration,0.9753305245986589,300,110,190,89,211,0.2966666666666667,0.7752808988764045,0.2247191011235955,20,0.06666666666666667,0.2247191011235955
candidate_normalized,calibration,0.973861399552502,300,110,190,90,210,0.3,0.7777777777777778,0.2222222222222222,20,0.06666666666666667,0.2222222222222222
candidate_normalized,calibration,0.9706875722717971,300,110,190,91,209,0.30333333333333334,0.7802197802197802,0.21978021978021978,20,0.06666666666666667,0.21978021978021978
candidate_normalized,calibration,0.9695043659592284,300,110,190,92,208,0.30666666666666664,0.7717391304347826,0.22826086956521738,21,0.07,0.22826086956521738
candidate_normalized,calibration,0.9274748977048985,300,110,190,93,207,0.31,0.7634408602150538,0.23655913978494625,22,0.07333333333333333,0.23655913978494625
candidate_normalized,calibration,0.9110018239195689,300,110,190,94,206,0.31333333333333335,0.7553191489361702,0.24468085106382978,23,0.07666666666666666,0.24468085106382978
candidate_normalized,calibration,0.9029613433317899,300,110,190,95,205,0.31666666666666665,0.7473684210526316,0.25263157894736843,24,0.08,0.25263157894736843
candidate_normalized,calibration,0.8815981640105632,300,110,190,96,204,0.32,0.7395833333333334,0.2604166666666667,25,0.08333333333333333,0.2604166666666667
candidate_normalized,calibration,0.877718084393205,300,110,190,97,203,0.3233333333333333,0.7319587628865979,0.26804123711340205,26,0.08666666666666667,0.26804123711340205
candidate_normalized,calibration,0.8058949473334028,300,110,190,98,202,0.32666666666666666,0.7244897959183674,0.2755102040816326,27,0.09,0.2755102040816326
candidate_normalized,calibration,0.8025172109801729,300,110,190,99,201,0.33,0.7171717171717171,0.2828282828282828,28,0.09333333333333334,0.2828282828282828
candidate_normalized,calibration,0.7771313779890462,300,110,190,100,200,0.3333333333333333,0.72,0.28,28,0.09333333333333334,0.28
candidate_normalized,calibration,0.7548205650576073,300,110,190,101,199,0.33666666666666667,0.7128712871287128,0.2871287128712871,29,0.09666666666666666,0.2871287128712871
candidate_normalized,calibration,0.7421998229331529,300,110,190,102,198,0.34,0.7058823529411765,0.29411764705882354,30,0.1,0.29411764705882354
candidate_normalized,calibration,0.7256205082435353,300,110,190,103,197,0.3433333333333333,0.6990291262135923,0.30097087378640774,31,0.10333333333333333,0.30097087378640774
candidate_normalized,calibration,0.7211045995782971,300,110,190,104,196,0.3466666666666667,0.7019230769230769,0.2980769230769231,31,0.10333333333333333,0.2980769230769231
candidate_normalized,calibration,0.59836556699046,300,110,190,105,195,0.35,0.6952380952380952,0.3047619047619048,32,0.10666666666666667,0.3047619047619048
candidate_normalized,calibration,0.5680601217517038,300,110,190,106,194,0.35333333333333333,0.6886792452830188,0.3113207547169811,33,0.11,0.3113207547169811
candidate_normalized,calibration,0.5621722661606068,300,110,190,107,193,0.3566666666666667,0.6822429906542056,0.3177570093457944,34,0.11333333333333333,0.3177570093457944
candidate_normalized,calibration,0.5619973132550231,300,110,190,108,192,0.36,0.6759259259259259,0.32407407407407407,35,0.11666666666666667,0.32407407407407407
candidate_normalized,calibration,0.5392808024923399,300,110,190,109,191,0.36333333333333334,0.6697247706422018,0.3302752293577982,36,0.12,0.3302752293577982
candidate_normalized,calibration,0.49944450483083397,300,110,190,110,190,0.36666666666666664,0.6727272727272727,0.32727272727272727,36,0.12,0.32727272727272727
candidate_normalized,validation,0.9999999997243458,100,32,68,1,99,0.01,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999999972223057,100,32,68,2,98,0.02,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999999963396922,100,32,68,3,97,0.03,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999999948661287,100,32,68,4,96,0.04,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999999948353231,100,32,68,5,95,0.05,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999999946231248,100,32,68,6,94,0.06,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999999923906214,100,32,68,7,93,0.07,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999999551308552,100,32,68,8,92,0.08,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999998974336367,100,32,68,9,91,0.09,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999996522282643,100,32,68,10,90,0.1,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999993947694609,100,32,68,11,89,0.11,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999970962286859,100,32,68,12,88,0.12,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999933658367642,100,32,68,13,87,0.13,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999240699899463,100,32,68,14,86,0.14,1.0,0.0,0,0.0,0.0
candidate_normalized,validation,0.9999204142514722,100,32,68,15,85,0.15,0.9333333333333333,0.06666666666666667,1,0.01,0.06666666666666667
candidate_normalized,validation,0.9998598561853711,100,32,68,16,84,0.16,0.875,0.125,2,0.02,0.125
candidate_normalized,validation,0.999858059640701,100,32,68,17,83,0.17,0.8823529411764706,0.11764705882352941,2,0.02,0.11764705882352941
candidate_normalized,validation,0.9998579905832279,100,32,68,18,82,0.18,0.8333333333333334,0.16666666666666666,3,0.03,0.16666666666666666
candidate_normalized,validation,0.9996767398649548,100,32,68,19,81,0.19,0.7894736842105263,0.21052631578947367,4,0.04,0.21052631578947367
candidate_normalized,validation,0.9996006365085442,100,32,68,20,80,0.2,0.75,0.25,5,0.05,0.25
candidate_normalized,validation,0.9991810056072212,100,32,68,21,79,0.21,0.7619047619047619,0.23809523809523808,5,0.05,0.23809523809523808
candidate_normalized,validation,0.999088936220126,100,32,68,22,78,0.22,0.7727272727272727,0.22727272727272727,5,0.05,0.22727272727272727
candidate_normalized,validation,0.9985696282324974,100,32,68,23,77,0.23,0.782608695652174,0.21739130434782608,5,0.05,0.21739130434782608
candidate_normalized,validation,0.9978666827082421,100,32,68,24,76,0.24,0.75,0.25,6,0.06,0.25
candidate_normalized,validation,0.9958066400976928,100,32,68,25,75,0.25,0.72,0.28,7,0.07,0.28
candidate_normalized,validation,0.9937980344017595,100,32,68,26,74,0.26,0.6923076923076923,0.3076923076923077,8,0.08,0.3076923076923077
candidate_normalized,validation,0.9791707739780887,100,32,68,27,73,0.27,0.7037037037037037,0.2962962962962963,8,0.08,0.2962962962962963
candidate_normalized,validation,0.8174946604766534,100,32,68,28,72,0.28,0.6785714285714286,0.32142857142857145,9,0.09,0.32142857142857145
candidate_normalized,validation,0.7844298963795705,100,32,68,29,71,0.29,0.6551724137931034,0.3448275862068966,10,0.1,0.3448275862068966
candidate_normalized,validation,0.7103722462427191,100,32,68,30,70,0.3,0.6333333333333333,0.36666666666666664,11,0.11,0.36666666666666664
candidate_normalized,validation,0.6791290893191252,100,32,68,31,69,0.31,0.6129032258064516,0.3870967741935484,12,0.12,0.3870967741935484
candidate_normalized,validation,0.6786383552219506,100,32,68,32,68,0.32,0.625,0.375,12,0.12,0.375
candidate_margin,calibration,0.9999999999950997,300,110,190,1,299,0.0033333333333333335,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999999372646,300,110,190,2,298,0.006666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999999211169,300,110,190,3,297,0.01,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999994911609,300,110,190,4,296,0.013333333333333334,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999991170047,300,110,190,5,295,0.016666666666666666,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999984592606,300,110,190,6,294,0.02,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999979013987,300,110,190,7,293,0.023333333333333334,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999968914635,300,110,190,8,292,0.02666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999968304139,300,110,190,9,291,0.03,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999965248562,300,110,190,10,290,0.03333333333333333,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999958614189,300,110,190,11,289,0.03666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999936447181,300,110,190,12,288,0.04,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999931942861,300,110,190,13,287,0.043333333333333335,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999931637414,300,110,190,14,286,0.04666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999922417763,300,110,190,15,285,0.05,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999911859816,300,110,190,16,284,0.05333333333333334,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999911131516,300,110,190,17,283,0.056666666666666664,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999899796531,300,110,190,18,282,0.06,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999886202726,300,110,190,19,281,0.06333333333333334,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999864719403,300,110,190,20,280,0.06666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999862630427,300,110,190,21,279,0.07,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999815853602,300,110,190,22,278,0.07333333333333333,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999762668523,300,110,190,23,277,0.07666666666666666,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999756830344,300,110,190,24,276,0.08,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999712989366,300,110,190,25,275,0.08333333333333333,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999680927416,300,110,190,26,274,0.08666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999650023418,300,110,190,27,273,0.09,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999556187885,300,110,190,28,272,0.09333333333333334,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999456544215,300,110,190,29,271,0.09666666666666666,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.999999941674469,300,110,190,30,270,0.1,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999411224245,300,110,190,31,269,0.10333333333333333,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999344886671,300,110,190,32,268,0.10666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999999307407569,300,110,190,33,267,0.11,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.9999997874067303,300,110,190,34,266,0.11333333333333333,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.999999775688716,300,110,190,35,265,0.11666666666666667,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.999999522632654,300,110,190,36,264,0.12,1.0,0.0,0,0.0,0.0
candidate_margin,calibration,0.999999520464468,300,110,190,37,263,0.12333333333333334,0.972972972972973,0.02702702702702703,1,0.0033333333333333335,0.02702702702702703
candidate_margin,calibration,0.9999994297886672,300,110,190,38,262,0.12666666666666668,0.9736842105263158,0.02631578947368421,1,0.0033333333333333335,0.02631578947368421
candidate_margin,calibration,0.9999993879184776,300,110,190,39,261,0.13,0.9743589743589743,0.02564102564102564,1,0.0033333333333333335,0.02564102564102564
candidate_margin,calibration,0.9999992138791582,300,110,190,40,260,0.13333333333333333,0.975,0.025,1,0.0033333333333333335,0.025
candidate_margin,calibration,0.9999992020169254,300,110,190,41,259,0.13666666666666666,0.9512195121951219,0.04878048780487805,2,0.006666666666666667,0.04878048780487805
candidate_margin,calibration,0.999999137747218,300,110,190,42,258,0.14,0.9523809523809523,0.047619047619047616,2,0.006666666666666667,0.047619047619047616
candidate_margin,calibration,0.9999991194725895,300,110,190,43,257,0.14333333333333334,0.9302325581395349,0.06976744186046512,3,0.01,0.06976744186046512
candidate_margin,calibration,0.9999990269504786,300,110,190,44,256,0.14666666666666667,0.9318181818181818,0.06818181818181818,3,0.01,0.06818181818181818
candidate_margin,calibration,0.9999989911776237,300,110,190,45,255,0.15,0.9333333333333333,0.06666666666666667,3,0.01,0.06666666666666667
candidate_margin,calibration,0.9999988998372451,300,110,190,46,254,0.15333333333333332,0.9347826086956522,0.06521739130434782,3,0.01,0.06521739130434782
candidate_margin,calibration,0.9999987001005154,300,110,190,47,253,0.15666666666666668,0.9361702127659575,0.06382978723404255,3,0.01,0.06382978723404255
candidate_margin,calibration,0.9999986910537191,300,110,190,48,252,0.16,0.9375,0.0625,3,0.01,0.0625
candidate_margin,calibration,0.9999986837808167,300,110,190,49,251,0.16333333333333333,0.9387755102040817,0.061224489795918366,3,0.01,0.061224489795918366
candidate_margin,calibration,0.9999982645014636,300,110,190,50,250,0.16666666666666666,0.94,0.06,3,0.01,0.06
candidate_margin,calibration,0.9999975761078838,300,110,190,51,249,0.17,0.9411764705882353,0.058823529411764705,3,0.01,0.058823529411764705
candidate_margin,calibration,0.9999971432752771,300,110,190,52,248,0.17333333333333334,0.9423076923076923,0.057692307692307696,3,0.01,0.057692307692307696
candidate_margin,calibration,0.9999924626912705,300,110,190,53,247,0.17666666666666667,0.9245283018867925,0.07547169811320754,4,0.013333333333333334,0.07547169811320754
candidate_margin,calibration,0.9999898813949828,300,110,190,54,246,0.18,0.9259259259259259,0.07407407407407407,4,0.013333333333333334,0.07407407407407407
candidate_margin,calibration,0.9999864340702063,300,110,190,55,245,0.18333333333333332,0.9090909090909091,0.09090909090909091,5,0.016666666666666666,0.09090909090909091
candidate_margin,calibration,0.9999862624747673,300,110,190,56,244,0.18666666666666668,0.9107142857142857,0.08928571428571429,5,0.016666666666666666,0.08928571428571429
candidate_margin,calibration,0.9999842213420516,300,110,190,57,243,0.19,0.9122807017543859,0.08771929824561403,5,0.016666666666666666,0.08771929824561403
candidate_margin,calibration,0.9999842202366549,300,110,190,58,242,0.19333333333333333,0.9137931034482759,0.08620689655172414,5,0.016666666666666666,0.08620689655172414
candidate_margin,calibration,0.9999797064880519,300,110,190,59,241,0.19666666666666666,0.9152542372881356,0.0847457627118644,5,0.016666666666666666,0.0847457627118644
candidate_margin,calibration,0.999978153423277,300,110,190,60,240,0.2,0.9166666666666666,0.08333333333333333,5,0.016666666666666666,0.08333333333333333
candidate_margin,calibration,0.9999774778951033,300,110,190,61,239,0.20333333333333334,0.9016393442622951,0.09836065573770492,6,0.02,0.09836065573770492
candidate_margin,calibration,0.9999710128906484,300,110,190,62,238,0.20666666666666667,0.9032258064516129,0.0967741935483871,6,0.02,0.0967741935483871
candidate_margin,calibration,0.9999701257986554,300,110,190,63,237,0.21,0.8888888888888888,0.1111111111111111,7,0.023333333333333334,0.1111111111111111
candidate_margin,calibration,0.9999552990029331,300,110,190,64,236,0.21333333333333335,0.890625,0.109375,7,0.023333333333333334,0.109375
candidate_margin,calibration,0.9999533305281224,300,110,190,65,235,0.21666666666666667,0.8769230769230769,0.12307692307692308,8,0.02666666666666667,0.12307692307692308
candidate_margin,calibration,0.9999292748948042,300,110,190,66,234,0.22,0.8787878787878788,0.12121212121212122,8,0.02666666666666667,0.12121212121212122
candidate_margin,calibration,0.9999015925524433,300,110,190,67,233,0.22333333333333333,0.8805970149253731,0.11940298507462686,8,0.02666666666666667,0.11940298507462686
candidate_margin,calibration,0.9998832262165815,300,110,190,68,232,0.22666666666666666,0.8823529411764706,0.11764705882352941,8,0.02666666666666667,0.11764705882352941
candidate_margin,calibration,0.9998560790827509,300,110,190,69,231,0.23,0.8695652173913043,0.13043478260869565,9,0.03,0.13043478260869565
candidate_margin,calibration,0.9997857831107463,300,110,190,70,230,0.23333333333333334,0.8571428571428571,0.14285714285714285,10,0.03333333333333333,0.14285714285714285
candidate_margin,calibration,0.9997289521181776,300,110,190,71,229,0.23666666666666666,0.8591549295774648,0.14084507042253522,10,0.03333333333333333,0.14084507042253522
candidate_margin,calibration,0.999592832385108,300,110,190,72,228,0.24,0.8611111111111112,0.1388888888888889,10,0.03333333333333333,0.1388888888888889
candidate_margin,calibration,0.9995580554419238,300,110,190,73,227,0.24333333333333335,0.8493150684931506,0.1506849315068493,11,0.03666666666666667,0.1506849315068493
candidate_margin,calibration,0.9994631579613159,300,110,190,74,226,0.24666666666666667,0.8378378378378378,0.16216216216216217,12,0.04,0.16216216216216217
candidate_margin,calibration,0.9992309942012907,300,110,190,75,225,0.25,0.8266666666666667,0.17333333333333334,13,0.043333333333333335,0.17333333333333334
candidate_margin,calibration,0.9981775739599813,300,110,190,76,224,0.25333333333333335,0.8157894736842105,0.18421052631578946,14,0.04666666666666667,0.18421052631578946
candidate_margin,calibration,0.9981729182097056,300,110,190,77,223,0.25666666666666665,0.8181818181818182,0.18181818181818182,14,0.04666666666666667,0.18181818181818182
candidate_margin,calibration,0.9979150062052552,300,110,190,78,222,0.26,0.8205128205128205,0.1794871794871795,14,0.04666666666666667,0.1794871794871795
candidate_margin,calibration,0.9978374995192988,300,110,190,79,221,0.2633333333333333,0.8227848101265823,0.17721518987341772,14,0.04666666666666667,0.17721518987341772
candidate_margin,calibration,0.9968065726719232,300,110,190,80,220,0.26666666666666666,0.8125,0.1875,15,0.05,0.1875
candidate_margin,calibration,0.9961452100320383,300,110,190,81,219,0.27,0.8148148148148148,0.18518518518518517,15,0.05,0.18518518518518517
candidate_margin,calibration,0.9957652636299108,300,110,190,82,218,0.2733333333333333,0.8170731707317073,0.18292682926829268,15,0.05,0.18292682926829268
candidate_margin,calibration,0.9950547499731266,300,110,190,83,217,0.27666666666666667,0.8192771084337349,0.18072289156626506,15,0.05,0.18072289156626506
candidate_margin,calibration,0.9905692895857476,300,110,190,84,216,0.28,0.8095238095238095,0.19047619047619047,16,0.05333333333333334,0.19047619047619047
candidate_margin,calibration,0.9865554259964998,300,110,190,85,215,0.2833333333333333,0.8117647058823529,0.18823529411764706,16,0.05333333333333334,0.18823529411764706
candidate_margin,calibration,0.9861333565716692,300,110,190,86,214,0.2866666666666667,0.8023255813953488,0.19767441860465115,17,0.056666666666666664,0.19767441860465115
candidate_margin,calibration,0.9742636039868169,300,110,190,87,213,0.29,0.7931034482758621,0.20689655172413793,18,0.06,0.20689655172413793
candidate_margin,calibration,0.9668922644549024,300,110,190,88,212,0.29333333333333333,0.7840909090909091,0.2159090909090909,19,0.06333333333333334,0.2159090909090909
candidate_margin,calibration,0.9601720158488468,300,110,190,89,211,0.2966666666666667,0.7752808988764045,0.2247191011235955,20,0.06666666666666667,0.2247191011235955
candidate_margin,calibration,0.9599700112296689,300,110,190,90,210,0.3,0.7777777777777778,0.2222222222222222,20,0.06666666666666667,0.2222222222222222
candidate_margin,calibration,0.9467038096394873,300,110,190,91,209,0.30333333333333334,0.7692307692307693,0.23076923076923078,21,0.07,0.23076923076923078
candidate_margin,calibration,0.9413753472029576,300,110,190,92,208,0.30666666666666664,0.7717391304347826,0.22826086956521738,21,0.07,0.22826086956521738
candidate_margin,calibration,0.8751503194161082,300,110,190,93,207,0.31,0.7634408602150538,0.23655913978494625,22,0.07333333333333333,0.23655913978494625
candidate_margin,calibration,0.8596066107937279,300,110,190,94,206,0.31333333333333335,0.7553191489361702,0.24468085106382978,23,0.07666666666666666,0.24468085106382978
candidate_margin,calibration,0.8288417667659708,300,110,190,95,205,0.31666666666666665,0.7473684210526316,0.25263157894736843,24,0.08,0.25263157894736843
candidate_margin,calibration,0.7763062846773497,300,110,190,96,204,0.32,0.7395833333333334,0.2604166666666667,25,0.08333333333333333,0.2604166666666667
candidate_margin,calibration,0.7589318477226347,300,110,190,97,203,0.3233333333333333,0.7319587628865979,0.26804123711340205,26,0.08666666666666667,0.26804123711340205
candidate_margin,calibration,0.6968289257125583,300,110,190,98,202,0.32666666666666666,0.7244897959183674,0.2755102040816326,27,0.09,0.2755102040816326
candidate_margin,calibration,0.623451409336772,300,110,190,99,201,0.33,0.7171717171717171,0.2828282828282828,28,0.09333333333333334,0.2828282828282828
candidate_margin,calibration,0.6061875952224524,300,110,190,100,200,0.3333333333333333,0.71,0.29,29,0.09666666666666666,0.29
candidate_margin,calibration,0.554479510432476,300,110,190,101,199,0.33666666666666667,0.7128712871287128,0.2871287128712871,29,0.09666666666666666,0.2871287128712871
candidate_margin,calibration,0.5421549150457882,300,110,190,102,198,0.34,0.7058823529411765,0.29411764705882354,30,0.1,0.29411764705882354
candidate_margin,calibration,0.501242844862372,300,110,190,103,197,0.3433333333333333,0.6990291262135923,0.30097087378640774,31,0.10333333333333333,0.30097087378640774
candidate_margin,calibration,0.45582505166553405,300,110,190,104,196,0.3466666666666667,0.7019230769230769,0.2980769230769231,31,0.10333333333333333,0.2980769230769231
candidate_margin,calibration,0.36420199082010585,300,110,190,105,195,0.35,0.6952380952380952,0.3047619047619048,32,0.10666666666666667,0.3047619047619048
candidate_margin,calibration,0.23543854245807366,300,110,190,106,194,0.35333333333333333,0.6886792452830188,0.3113207547169811,33,0.11,0.3113207547169811
candidate_margin,calibration,0.1776386310030601,300,110,190,107,193,0.3566666666666667,0.6822429906542056,0.3177570093457944,34,0.11333333333333333,0.3177570093457944
candidate_margin,calibration,0.12435206555860989,300,110,190,108,192,0.36,0.6759259259259259,0.32407407407407407,35,0.11666666666666667,0.32407407407407407
candidate_margin,calibration,0.1243133652457531,300,110,190,109,191,0.36333333333333334,0.6697247706422018,0.3302752293577982,36,0.12,0.3302752293577982
candidate_margin,calibration,3.963087635838747e-10,300,110,190,110,190,0.36666666666666664,0.6727272727272727,0.32727272727272727,36,0.12,0.32727272727272727
candidate_margin,validation,0.9999999995750364,100,32,68,1,99,0.01,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999999945757321,100,32,68,2,98,0.02,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999999929414244,100,32,68,3,97,0.03,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.999999991224857,100,32,68,4,96,0.04,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999999899216782,100,32,68,5,95,0.05,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999999898908726,100,32,68,6,94,0.06,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999999851964885,100,32,68,7,93,0.07,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999999378730283,100,32,68,8,92,0.08,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999997981216846,100,32,68,9,91,0.09,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999993055954945,100,32,68,10,90,0.1,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999990019834554,100,32,68,11,89,0.11,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999941939164898,100,32,68,12,88,0.12,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9999879436239659,100,32,68,13,87,0.13,1.0,0.0,0,0.0,0.0
candidate_margin,validation,0.9998543630291269,100,32,68,14,86,0.14,0.9285714285714286,0.07142857142857142,1,0.01,0.07142857142857142
candidate_margin,validation,0.9998492238650376,100,32,68,15,85,0.15,0.9333333333333333,0.06666666666666667,1,0.01,0.06666666666666667
candidate_margin,validation,0.9997619616365518,100,32,68,16,84,0.16,0.9375,0.0625,1,0.01,0.0625
candidate_margin,validation,0.9997618925850614,100,32,68,17,83,0.17,0.8823529411764706,0.11764705882352941,2,0.02,0.11764705882352941
candidate_margin,validation,0.9997509626764585,100,32,68,18,82,0.18,0.8333333333333334,0.16666666666666666,3,0.03,0.16666666666666666
candidate_margin,validation,0.9994422384816803,100,32,68,19,81,0.19,0.7894736842105263,0.21052631578947367,4,0.04,0.21052631578947367
candidate_margin,validation,0.9994155656857417,100,32,68,20,80,0.2,0.75,0.25,5,0.05,0.25
candidate_margin,validation,0.9986283741066158,100,32,68,21,79,0.21,0.7619047619047619,0.23809523809523808,5,0.05,0.23809523809523808
candidate_margin,validation,0.9981778851549045,100,32,68,22,78,0.22,0.7727272727272727,0.22727272727272727,5,0.05,0.22727272727272727
candidate_margin,validation,0.9976590506344696,100,32,68,23,77,0.23,0.782608695652174,0.21739130434782608,5,0.05,0.21739130434782608
candidate_margin,validation,0.9963664509537984,100,32,68,24,76,0.24,0.75,0.25,6,0.06,0.25
candidate_margin,validation,0.9917370039878282,100,32,68,25,75,0.25,0.72,0.28,7,0.07,0.28
