run,target_description,cad_id,object_id,observed_identity,ground_truth_pair,selected,fused_rank,visual_raw,visual_normalized,ransac_inlier_ratio,registration_fitness,observed_to_cad_rmse_m,inlier_rmse_m,correspondence_count,geometry_normalized,fused_score,scene_feature_cache_hit,crop_time_s,dino_batch_share_time_s,fpfh_feature_time_s,visual_comparison_time_s,geometric_matching_time_s,fusion_time_s,accounted_time_s
gray_gpu,rectangular pin,KET16_Square_16mm,object_006,KET16_Square_16mm,True,False,3,0.39880132805753726,0.6994006640287687,0.5581395348837209,0.5813953488372093,0.013250715936803109,0.0032855071811708422,25,0.5813953488372093,0.640398006432989,True,0.0,0.0,0.0,6.926099999304824e-05,0.000721564999992097,3.854999988561758e-06,0.000794680999973707
gray_gpu,rectangular pin,KET16_Square_16mm,object_004,red_block,False,False,4,0.48664435901112896,0.7433221795055645,0.43283582089552236,0.4626865671641791,0.012470089820888182,0.0036459886624172905,62,0.4626865671641791,0.6030043733348718,True,0.0,0.0,0.0,7.625599999983024e-05,0.009523022000010428,4.036000007090479e-06,0.009603314000017349
gray_gpu,rectangular pin,KET16_Square_16mm,object_002,Gear_Large,False,False,5,0.285933412364349,0.6429667061821744,0.0989010989010989,0.4835164835164835,0.014526064742348254,0.0035742984269886316,88,0.4835164835164835,0.563241594849329,True,0.0,0.0,0.0,0.00012816299999940384,0.00964068700000098,6.436999996140003e-06,0.009775286999996524
gray_gpu,rectangular pin,KET16_Square_16mm,object_001,pulley,False,False,6,0.35411201199594333,0.6770560059979717,0.0,0.0,,,0,0.0,0.33852800299898583,True,0.0,0.0,0.0,0.00012262100000270948,0.007471573000003673,1.8625999999244414e-05,0.007612820000005627
gray_gpu,pulley,pulley,object_001,pulley,True,True,1,0.5734126899064916,0.7867063449532459,0.38,1.0,0.0024329811408692783,0.0021073226834684815,150,1.0,0.8933531724766229,True,0.0,0.0,0.0,0.00013123300000472682,0.009061391999992452,1.8240000002833767e-05,0.009210865000000013
gray_gpu,pulley,pulley,object_006,KET16_Square_16mm,False,False,2,0.35395042210027816,0.676975211050139,0.7674418604651163,1.0,0.0027700651512965286,0.0024205936277478146,43,1.0,0.8384876055250695,True,0.0,0.0,0.0,8.081000000004224e-05,0.0012874139999894396,4.172000004132315e-06,0.0013723959999936142
gray_gpu,pulley,pulley,object_005,Gear_Medium,False,False,3,0.34495768272438593,0.6724788413621929,0.9745762711864406,1.0,0.0034692231844529902,0.003371122022164489,118,1.0,0.8362394206810965,True,0.0,0.0,0.0,7.517499999210031e-05,0.012659416000005308,4.000999993536425e-06,0.012738591999990945
gray_gpu,pulley,pulley,object_004,red_block,False,False,4,0.4772315994411844,0.7386157997205922,0.9328358208955224,0.9328358208955224,0.004230173890711774,0.003120117909370045,125,0.9328358208955224,0.8357258103080574,True,0.0,0.0,0.0,6.836200000748249e-05,0.006904083999998534,4.140999990909222e-06,0.0069765869999969254
gray_gpu,pulley,pulley,object_003,blue_block,False,False,5,0.5535815289253785,0.7767907644626892,0.8778625954198473,0.8778625954198473,0.005318434271399177,0.004052327418646543,115,0.8778625954198473,0.8273266799412683,True,0.0,0.0,0.0,0.00014894700001377714,0.00714878699999133,4.544000006490023e-06,0.007302278000011597
gray_gpu,pulley,pulley,object_002,Gear_Large,False,False,6,0.48648072689197935,0.7432403634459896,0.8791208791208791,0.9010989010989011,0.004626985026466472,0.0035203028278915434,164,0.9010989010989011,0.8221696322724454,True,0.0,0.0,0.0,7.602499999848078e-05,0.010639699999998697,6.314000003726505e-06,0.010722039000000905
