condition,model,scope,state,target_family,threshold,family_total,family_retained_lower,family_retained_upper,family_rate_lower,family_rate_upper,unrelated_total,unrelated_retained_lower,unrelated_retained_upper,unrelated_rate_lower,unrelated_rate_upper,own_total,own_retained_lower,own_retained_upper,own_rate_lower,own_rate_upper
baseline,qwen3.5:9b,all_crops,state_101,all,0.4,25,25,25,1.0,1.0,96,30,30,0.3125,0.3125,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.5,25,25,25,1.0,1.0,96,28,28,0.2916666666666667,0.2916666666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.6,25,25,25,1.0,1.0,96,28,28,0.2916666666666667,0.2916666666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.65,25,25,25,1.0,1.0,96,28,28,0.2916666666666667,0.2916666666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.7,25,25,25,1.0,1.0,96,24,24,0.25,0.25,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.8,25,25,25,1.0,1.0,96,20,20,0.20833333333333334,0.20833333333333334,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.9,25,24,24,0.96,0.96,96,14,14,0.14583333333333334,0.14583333333333334,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.95,25,23,23,0.92,0.92,96,9,9,0.09375,0.09375,11,10,10,0.9090909090909091,0.9090909090909091
baseline,qwen3.5:9b,all_crops,state_101,all,0.97,25,19,19,0.76,0.76,96,6,6,0.0625,0.0625,11,9,9,0.8181818181818182,0.8181818181818182
baseline,qwen3.5:9b,all_crops,state_101,all,0.98,25,10,10,0.4,0.4,96,1,1,0.010416666666666666,0.010416666666666666,11,5,5,0.45454545454545453,0.45454545454545453
baseline,qwen3.5:9b,all_crops,state_101,all,0.99,25,3,3,0.12,0.12,96,0,0,0.0,0.0,11,1,1,0.09090909090909091,0.09090909090909091
baseline,qwen3.5:9b,all_crops,state_101,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_101,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.4,25,25,25,1.0,1.0,96,38,38,0.3958333333333333,0.3958333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.5,25,25,25,1.0,1.0,96,34,34,0.3541666666666667,0.3541666666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.6,25,25,25,1.0,1.0,96,29,29,0.3020833333333333,0.3020833333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.65,25,25,25,1.0,1.0,96,25,25,0.2604166666666667,0.2604166666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.7,25,25,25,1.0,1.0,96,24,24,0.25,0.25,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.8,25,25,25,1.0,1.0,96,21,21,0.21875,0.21875,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.9,25,25,25,1.0,1.0,96,13,13,0.13541666666666666,0.13541666666666666,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.95,25,22,22,0.88,0.88,96,5,5,0.052083333333333336,0.052083333333333336,11,9,9,0.8181818181818182,0.8181818181818182
baseline,qwen3.5:9b,all_crops,state_202,all,0.97,25,20,20,0.8,0.8,96,2,2,0.020833333333333332,0.020833333333333332,11,9,9,0.8181818181818182,0.8181818181818182
baseline,qwen3.5:9b,all_crops,state_202,all,0.98,25,16,16,0.64,0.64,96,1,1,0.010416666666666666,0.010416666666666666,11,7,7,0.6363636363636364,0.6363636363636364
baseline,qwen3.5:9b,all_crops,state_202,all,0.99,25,4,4,0.16,0.16,96,0,0,0.0,0.0,11,1,1,0.09090909090909091,0.09090909090909091
baseline,qwen3.5:9b,all_crops,state_202,all,0.995,25,1,1,0.04,0.04,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_202,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.4,25,25,25,1.0,1.0,96,38,38,0.3958333333333333,0.3958333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.5,25,25,25,1.0,1.0,96,32,32,0.3333333333333333,0.3333333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.6,25,25,25,1.0,1.0,96,32,32,0.3333333333333333,0.3333333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.65,25,25,25,1.0,1.0,96,32,32,0.3333333333333333,0.3333333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.7,25,25,25,1.0,1.0,96,29,29,0.3020833333333333,0.3020833333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.8,25,25,25,1.0,1.0,96,23,23,0.23958333333333334,0.23958333333333334,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.9,25,25,25,1.0,1.0,96,14,14,0.14583333333333334,0.14583333333333334,11,11,11,1.0,1.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.95,25,24,24,0.96,0.96,96,9,9,0.09375,0.09375,11,10,10,0.9090909090909091,0.9090909090909091
baseline,qwen3.5:9b,all_crops,state_303,all,0.97,25,22,22,0.88,0.88,96,6,6,0.0625,0.0625,11,10,10,0.9090909090909091,0.9090909090909091
baseline,qwen3.5:9b,all_crops,state_303,all,0.98,25,20,20,0.8,0.8,96,2,2,0.020833333333333332,0.020833333333333332,11,9,9,0.8181818181818182,0.8181818181818182
baseline,qwen3.5:9b,all_crops,state_303,all,0.99,25,3,3,0.12,0.12,96,0,0,0.0,0.0,11,2,2,0.18181818181818182,0.18181818181818182
baseline,qwen3.5:9b,all_crops,state_303,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,state_303,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,all,0.4,100,100,100,1.0,1.0,384,139,139,0.3619791666666667,0.3619791666666667,44,44,44,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,all,0.5,100,100,100,1.0,1.0,384,127,127,0.3307291666666667,0.3307291666666667,44,44,44,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,all,0.6,100,100,100,1.0,1.0,384,122,122,0.3177083333333333,0.3177083333333333,44,44,44,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,all,0.65,100,100,100,1.0,1.0,384,116,116,0.3020833333333333,0.3020833333333333,44,44,44,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,all,0.7,100,100,100,1.0,1.0,384,107,107,0.2786458333333333,0.2786458333333333,44,44,44,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,all,0.8,100,100,100,1.0,1.0,384,87,87,0.2265625,0.2265625,44,44,44,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,all,0.9,100,99,99,0.99,0.99,384,53,53,0.13802083333333334,0.13802083333333334,44,44,44,1.0,1.0
baseline,qwen3.5:9b,all_crops,all,all,0.95,100,94,94,0.94,0.94,384,31,31,0.08072916666666667,0.08072916666666667,44,40,40,0.9090909090909091,0.9090909090909091
baseline,qwen3.5:9b,all_crops,all,all,0.97,100,85,85,0.85,0.85,384,19,19,0.049479166666666664,0.049479166666666664,44,38,38,0.8636363636363636,0.8636363636363636
baseline,qwen3.5:9b,all_crops,all,all,0.98,100,64,64,0.64,0.64,384,5,5,0.013020833333333334,0.013020833333333334,44,28,28,0.6363636363636364,0.6363636363636364
baseline,qwen3.5:9b,all_crops,all,all,0.99,100,14,14,0.14,0.14,384,0,0,0.0,0.0,44,5,5,0.11363636363636363,0.11363636363636363
baseline,qwen3.5:9b,all_crops,all,all,0.995,100,1,1,0.01,0.01,384,0,0,0.0,0.0,44,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,all,0.999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,all,0.9999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,all,0.99999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
baseline,qwen3.5:9b,all_crops,all,all,0.999999,100,0,0,0.0,0.0,384,0,0,0.0,0.0,44,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.4,25,25,25,1.0,1.0,96,33,33,0.34375,0.34375,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.5,25,25,25,1.0,1.0,96,33,33,0.34375,0.34375,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.6,25,25,25,1.0,1.0,96,33,33,0.34375,0.34375,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.65,25,25,25,1.0,1.0,96,31,31,0.3229166666666667,0.3229166666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.7,25,25,25,1.0,1.0,96,30,30,0.3125,0.3125,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.8,25,25,25,1.0,1.0,96,23,23,0.23958333333333334,0.23958333333333334,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.9,25,25,25,1.0,1.0,96,12,12,0.125,0.125,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.95,25,25,25,1.0,1.0,96,8,8,0.08333333333333333,0.08333333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.97,25,24,24,0.96,0.96,96,5,5,0.052083333333333336,0.052083333333333336,11,10,10,0.9090909090909091,0.9090909090909091
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.98,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,7,7,0.6363636363636364,0.6363636363636364
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.99,25,4,4,0.16,0.16,96,0,0,0.0,0.0,11,1,1,0.09090909090909091,0.09090909090909091
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.995,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,original,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.4,24,24,24,1.0,1.0,86,28,28,0.32558139534883723,0.32558139534883723,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.5,24,24,24,1.0,1.0,86,26,26,0.3023255813953488,0.3023255813953488,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.6,24,24,24,1.0,1.0,86,26,26,0.3023255813953488,0.3023255813953488,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.65,24,24,24,1.0,1.0,86,26,26,0.3023255813953488,0.3023255813953488,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.7,24,24,24,1.0,1.0,86,22,22,0.2558139534883721,0.2558139534883721,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.8,24,24,24,1.0,1.0,86,18,18,0.20930232558139536,0.20930232558139536,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.9,24,23,23,0.9583333333333334,0.9583333333333334,86,12,12,0.13953488372093023,0.13953488372093023,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.95,24,22,22,0.9166666666666666,0.9166666666666666,86,7,7,0.08139534883720931,0.08139534883720931,10,9,9,0.9,0.9
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.97,24,18,18,0.75,0.75,86,4,4,0.046511627906976744,0.046511627906976744,10,8,8,0.8,0.8
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.98,24,9,9,0.375,0.375,86,0,0,0.0,0.0,10,4,4,0.4,0.4
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.99,24,3,3,0.125,0.125,86,0,0,0.0,0.0,10,1,1,0.1,0.1
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.995,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.9999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.99999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_101,all,0.999999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.4,25,25,25,1.0,1.0,96,38,38,0.3958333333333333,0.3958333333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.5,25,25,25,1.0,1.0,96,34,34,0.3541666666666667,0.3541666666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.6,25,25,25,1.0,1.0,96,29,29,0.3020833333333333,0.3020833333333333,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.65,25,25,25,1.0,1.0,96,25,25,0.2604166666666667,0.2604166666666667,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.7,25,25,25,1.0,1.0,96,24,24,0.25,0.25,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.8,25,25,25,1.0,1.0,96,21,21,0.21875,0.21875,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.9,25,25,25,1.0,1.0,96,13,13,0.13541666666666666,0.13541666666666666,11,11,11,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.95,25,22,22,0.88,0.88,96,5,5,0.052083333333333336,0.052083333333333336,11,9,9,0.8181818181818182,0.8181818181818182
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.97,25,20,20,0.8,0.8,96,2,2,0.020833333333333332,0.020833333333333332,11,9,9,0.8181818181818182,0.8181818181818182
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.98,25,16,16,0.64,0.64,96,1,1,0.010416666666666666,0.010416666666666666,11,7,7,0.6363636363636364,0.6363636363636364
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.99,25,4,4,0.16,0.16,96,0,0,0.0,0.0,11,1,1,0.09090909090909091,0.09090909090909091
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.995,25,1,1,0.04,0.04,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_202,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.4,24,24,24,1.0,1.0,86,34,34,0.3953488372093023,0.3953488372093023,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.5,24,24,24,1.0,1.0,86,30,30,0.3488372093023256,0.3488372093023256,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.6,24,24,24,1.0,1.0,86,30,30,0.3488372093023256,0.3488372093023256,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.65,24,24,24,1.0,1.0,86,30,30,0.3488372093023256,0.3488372093023256,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.7,24,24,24,1.0,1.0,86,27,27,0.313953488372093,0.313953488372093,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.8,24,24,24,1.0,1.0,86,21,21,0.2441860465116279,0.2441860465116279,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.9,24,24,24,1.0,1.0,86,12,12,0.13953488372093023,0.13953488372093023,10,10,10,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.95,24,23,23,0.9583333333333334,0.9583333333333334,86,7,7,0.08139534883720931,0.08139534883720931,10,9,9,0.9,0.9
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.97,24,21,21,0.875,0.875,86,5,5,0.05813953488372093,0.05813953488372093,10,9,9,0.9,0.9
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.98,24,19,19,0.7916666666666666,0.7916666666666666,86,2,2,0.023255813953488372,0.023255813953488372,10,8,8,0.8,0.8
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.99,24,3,3,0.125,0.125,86,0,0,0.0,0.0,10,2,2,0.2,0.2
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.995,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.9999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.99999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,state_303,all,0.999999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.4,98,98,98,1.0,1.0,364,133,133,0.36538461538461536,0.36538461538461536,42,42,42,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.5,98,98,98,1.0,1.0,364,123,123,0.33791208791208793,0.33791208791208793,42,42,42,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.6,98,98,98,1.0,1.0,364,118,118,0.3241758241758242,0.3241758241758242,42,42,42,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.65,98,98,98,1.0,1.0,364,112,112,0.3076923076923077,0.3076923076923077,42,42,42,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.7,98,98,98,1.0,1.0,364,103,103,0.28296703296703296,0.28296703296703296,42,42,42,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.8,98,98,98,1.0,1.0,364,83,83,0.22802197802197802,0.22802197802197802,42,42,42,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.9,98,97,97,0.9897959183673469,0.9897959183673469,364,49,49,0.1346153846153846,0.1346153846153846,42,42,42,1.0,1.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.95,98,92,92,0.9387755102040817,0.9387755102040817,364,27,27,0.07417582417582418,0.07417582417582418,42,38,38,0.9047619047619048,0.9047619047619048
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.97,98,83,83,0.8469387755102041,0.8469387755102041,364,16,16,0.04395604395604396,0.04395604395604396,42,36,36,0.8571428571428571,0.8571428571428571
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.98,98,62,62,0.6326530612244898,0.6326530612244898,364,4,4,0.01098901098901099,0.01098901098901099,42,26,26,0.6190476190476191,0.6190476190476191
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.99,98,14,14,0.14285714285714285,0.14285714285714285,364,0,0,0.0,0.0,42,5,5,0.11904761904761904,0.11904761904761904
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.995,98,1,1,0.01020408163265306,0.01020408163265306,364,0,0,0.0,0.0,42,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.9999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.99999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
baseline,qwen3.5:9b,autonomous_depth_only,all,all,0.999999,98,0,0,0.0,0.0,364,0,0,0.0,0.0,42,0,0,0.0,0.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.4,25,25,25,1.0,1.0,96,13,13,0.13541666666666666,0.13541666666666666,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.5,25,25,25,1.0,1.0,96,10,10,0.10416666666666667,0.10416666666666667,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.6,25,25,25,1.0,1.0,96,6,6,0.0625,0.0625,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.65,25,25,25,1.0,1.0,96,3,3,0.03125,0.03125,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.7,25,25,25,1.0,1.0,96,2,2,0.020833333333333332,0.020833333333333332,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.8,25,25,25,1.0,1.0,96,1,1,0.010416666666666666,0.010416666666666666,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.9,25,23,23,0.92,0.92,96,1,1,0.010416666666666666,0.010416666666666666,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:9b,all_crops,original,all,0.95,25,21,21,0.84,0.84,96,0,0,0.0,0.0,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:9b,all_crops,original,all,0.97,25,21,21,0.84,0.84,96,0,0,0.0,0.0,11,9,9,0.8181818181818182,0.8181818181818182
family_ablation,qwen3.5:9b,all_crops,original,all,0.98,25,18,18,0.72,0.72,96,0,0,0.0,0.0,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:9b,all_crops,original,all,0.99,25,13,13,0.52,0.52,96,0,0,0.0,0.0,11,5,5,0.45454545454545453,0.45454545454545453
family_ablation,qwen3.5:9b,all_crops,original,all,0.995,25,4,4,0.16,0.16,96,0,0,0.0,0.0,11,2,2,0.18181818181818182,0.18181818181818182
family_ablation,qwen3.5:9b,all_crops,original,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,all_crops,original,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.4,25,25,25,1.0,1.0,96,16,16,0.16666666666666666,0.16666666666666666,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.5,25,25,25,1.0,1.0,96,16,16,0.16666666666666666,0.16666666666666666,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.6,25,25,25,1.0,1.0,96,12,12,0.125,0.125,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.65,25,25,25,1.0,1.0,96,12,12,0.125,0.125,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.7,25,25,25,1.0,1.0,96,12,12,0.125,0.125,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.8,25,25,25,1.0,1.0,96,2,2,0.020833333333333332,0.020833333333333332,11,11,11,1.0,1.0
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.9,25,23,23,0.92,0.92,96,0,0,0.0,0.0,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.95,25,23,23,0.92,0.92,96,0,0,0.0,0.0,11,10,10,0.9090909090909091,0.9090909090909091
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.97,25,18,18,0.72,0.72,96,0,0,0.0,0.0,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.98,25,15,15,0.6,0.6,96,0,0,0.0,0.0,11,7,7,0.6363636363636364,0.6363636363636364
family_ablation,qwen3.5:9b,all_crops,state_101,all,0.99,25,8,8,0.32,0.32,96,0,0,0.0,0.0,11,4,4,0.36363636363636365,0.36363636363636365
