condition,model,scope,state,target_family,threshold,family_total,family_retained_lower,family_retained_upper,family_rate_lower,family_rate_upper,unrelated_total,unrelated_retained_lower,unrelated_retained_upper,unrelated_rate_lower,unrelated_rate_upper,own_total,own_retained_lower,own_retained_upper,own_rate_lower,own_rate_upper
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.95,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.96,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.97,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.98,25,18,18,0.72,0.72,96,1,1,0.010416666666666666,0.010416666666666666,11,8,8,0.7272727272727273,0.7272727272727273
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.99,25,17,17,0.68,0.68,96,1,1,0.010416666666666666,0.010416666666666666,11,7,7,0.6363636363636364,0.6363636363636364
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.995,25,3,3,0.12,0.12,96,1,1,0.010416666666666666,0.010416666666666666,11,1,1,0.09090909090909091,0.09090909090909091
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.9999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.99999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,0.999999,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_202,all,1.0,25,0,0,0.0,0.0,96,0,0,0.0,0.0,11,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.0,24,24,24,1.0,1.0,86,86,86,1.0,1.0,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.01,24,24,24,1.0,1.0,86,68,68,0.7906976744186046,0.7906976744186046,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.02,24,24,24,1.0,1.0,86,36,36,0.4186046511627907,0.4186046511627907,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.03,24,24,24,1.0,1.0,86,25,25,0.29069767441860467,0.29069767441860467,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.04,24,24,24,1.0,1.0,86,19,19,0.22093023255813954,0.22093023255813954,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.05,24,24,24,1.0,1.0,86,19,19,0.22093023255813954,0.22093023255813954,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.06,24,24,24,1.0,1.0,86,18,18,0.20930232558139536,0.20930232558139536,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.07,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.08,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.09,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.1,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.11,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.12,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.13,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.14,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.15,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.16,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.17,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.18,24,24,24,1.0,1.0,86,17,17,0.19767441860465115,0.19767441860465115,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.19,24,24,24,1.0,1.0,86,16,16,0.18604651162790697,0.18604651162790697,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.2,24,24,24,1.0,1.0,86,16,16,0.18604651162790697,0.18604651162790697,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.21,24,24,24,1.0,1.0,86,13,13,0.1511627906976744,0.1511627906976744,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.22,24,24,24,1.0,1.0,86,13,13,0.1511627906976744,0.1511627906976744,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.23,24,24,24,1.0,1.0,86,13,13,0.1511627906976744,0.1511627906976744,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.24,24,24,24,1.0,1.0,86,10,10,0.11627906976744186,0.11627906976744186,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.25,24,24,24,1.0,1.0,86,10,10,0.11627906976744186,0.11627906976744186,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.26,24,24,24,1.0,1.0,86,10,10,0.11627906976744186,0.11627906976744186,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.27,24,24,24,1.0,1.0,86,10,10,0.11627906976744186,0.11627906976744186,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.28,24,24,24,1.0,1.0,86,10,10,0.11627906976744186,0.11627906976744186,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.29,24,24,24,1.0,1.0,86,7,7,0.08139534883720931,0.08139534883720931,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.3,24,24,24,1.0,1.0,86,7,7,0.08139534883720931,0.08139534883720931,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.31,24,24,24,1.0,1.0,86,7,7,0.08139534883720931,0.08139534883720931,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.32,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.33,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.34,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.35,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.36,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.37,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.38,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.39,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.4,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.41,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.42,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.43,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.44,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.45,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.46,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.47,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.48,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.49,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.5,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.51,24,24,24,1.0,1.0,86,6,6,0.06976744186046512,0.06976744186046512,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.52,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.53,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.54,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.55,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.56,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.57,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.58,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.59,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.6,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.61,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.62,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.63,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.64,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.65,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.66,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.67,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.68,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.69,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.7,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.71,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.72,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.73,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.74,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.75,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.76,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.77,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.78,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.79,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.8,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.81,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.82,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.83,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.84,24,24,24,1.0,1.0,86,5,5,0.05813953488372093,0.05813953488372093,10,10,10,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.85,24,22,22,0.9166666666666666,0.9166666666666666,86,5,5,0.05813953488372093,0.05813953488372093,10,9,9,0.9,0.9
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.86,24,22,22,0.9166666666666666,0.9166666666666666,86,5,5,0.05813953488372093,0.05813953488372093,10,9,9,0.9,0.9
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.87,24,20,20,0.8333333333333334,0.8333333333333334,86,5,5,0.05813953488372093,0.05813953488372093,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.88,24,20,20,0.8333333333333334,0.8333333333333334,86,5,5,0.05813953488372093,0.05813953488372093,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.89,24,20,20,0.8333333333333334,0.8333333333333334,86,5,5,0.05813953488372093,0.05813953488372093,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.9,24,20,20,0.8333333333333334,0.8333333333333334,86,5,5,0.05813953488372093,0.05813953488372093,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.91,24,20,20,0.8333333333333334,0.8333333333333334,86,5,5,0.05813953488372093,0.05813953488372093,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.92,24,20,20,0.8333333333333334,0.8333333333333334,86,5,5,0.05813953488372093,0.05813953488372093,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.93,24,20,20,0.8333333333333334,0.8333333333333334,86,5,5,0.05813953488372093,0.05813953488372093,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.94,24,20,20,0.8333333333333334,0.8333333333333334,86,2,2,0.023255813953488372,0.023255813953488372,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.95,24,20,20,0.8333333333333334,0.8333333333333334,86,2,2,0.023255813953488372,0.023255813953488372,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.96,24,20,20,0.8333333333333334,0.8333333333333334,86,1,1,0.011627906976744186,0.011627906976744186,10,8,8,0.8,0.8
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.97,24,17,17,0.7083333333333334,0.7083333333333334,86,1,1,0.011627906976744186,0.011627906976744186,10,7,7,0.7,0.7
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.98,24,13,13,0.5416666666666666,0.5416666666666666,86,1,1,0.011627906976744186,0.011627906976744186,10,5,5,0.5,0.5
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.99,24,13,13,0.5416666666666666,0.5416666666666666,86,1,1,0.011627906976744186,0.011627906976744186,10,5,5,0.5,0.5
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.995,24,6,6,0.25,0.25,86,1,1,0.011627906976744186,0.011627906976744186,10,2,2,0.2,0.2
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.9999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.99999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,0.999999,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,state_303,all,1.0,24,0,0,0.0,0.0,86,0,0,0.0,0.0,10,0,0,0.0,0.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.0,98,98,98,1.0,1.0,364,364,364,1.0,1.0,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.01,98,98,98,1.0,1.0,364,277,277,0.760989010989011,0.760989010989011,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.02,98,98,98,1.0,1.0,364,161,161,0.4423076923076923,0.4423076923076923,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.03,98,98,98,1.0,1.0,364,123,123,0.33791208791208793,0.33791208791208793,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.04,98,98,98,1.0,1.0,364,95,95,0.260989010989011,0.260989010989011,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.05,98,98,98,1.0,1.0,364,89,89,0.2445054945054945,0.2445054945054945,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.06,98,98,98,1.0,1.0,364,81,81,0.22252747252747251,0.22252747252747251,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.07,98,98,98,1.0,1.0,364,79,79,0.21703296703296704,0.21703296703296704,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.08,98,98,98,1.0,1.0,364,71,71,0.19505494505494506,0.19505494505494506,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.09,98,98,98,1.0,1.0,364,67,67,0.18406593406593408,0.18406593406593408,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.1,98,98,98,1.0,1.0,364,67,67,0.18406593406593408,0.18406593406593408,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.11,98,98,98,1.0,1.0,364,64,64,0.17582417582417584,0.17582417582417584,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.12,98,98,98,1.0,1.0,364,63,63,0.17307692307692307,0.17307692307692307,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.13,98,98,98,1.0,1.0,364,61,61,0.16758241758241757,0.16758241758241757,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.14,98,98,98,1.0,1.0,364,61,61,0.16758241758241757,0.16758241758241757,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.15,98,98,98,1.0,1.0,364,60,60,0.16483516483516483,0.16483516483516483,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.16,98,98,98,1.0,1.0,364,57,57,0.1565934065934066,0.1565934065934066,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.17,98,98,98,1.0,1.0,364,57,57,0.1565934065934066,0.1565934065934066,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.18,98,98,98,1.0,1.0,364,57,57,0.1565934065934066,0.1565934065934066,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.19,98,98,98,1.0,1.0,364,53,53,0.14560439560439561,0.14560439560439561,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.2,98,98,98,1.0,1.0,364,53,53,0.14560439560439561,0.14560439560439561,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.21,98,98,98,1.0,1.0,364,50,50,0.13736263736263737,0.13736263736263737,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.22,98,98,98,1.0,1.0,364,50,50,0.13736263736263737,0.13736263736263737,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.23,98,98,98,1.0,1.0,364,50,50,0.13736263736263737,0.13736263736263737,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.24,98,98,98,1.0,1.0,364,47,47,0.12912087912087913,0.12912087912087913,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.25,98,98,98,1.0,1.0,364,47,47,0.12912087912087913,0.12912087912087913,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.26,98,98,98,1.0,1.0,364,47,47,0.12912087912087913,0.12912087912087913,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.27,98,98,98,1.0,1.0,364,47,47,0.12912087912087913,0.12912087912087913,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.28,98,98,98,1.0,1.0,364,47,47,0.12912087912087913,0.12912087912087913,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.29,98,98,98,1.0,1.0,364,44,44,0.12087912087912088,0.12087912087912088,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.3,98,98,98,1.0,1.0,364,44,44,0.12087912087912088,0.12087912087912088,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.31,98,98,98,1.0,1.0,364,44,44,0.12087912087912088,0.12087912087912088,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.32,98,98,98,1.0,1.0,364,43,43,0.11813186813186813,0.11813186813186813,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.33,98,98,98,1.0,1.0,364,43,43,0.11813186813186813,0.11813186813186813,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.34,98,98,98,1.0,1.0,364,43,43,0.11813186813186813,0.11813186813186813,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.35,98,98,98,1.0,1.0,364,43,43,0.11813186813186813,0.11813186813186813,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.36,98,98,98,1.0,1.0,364,43,43,0.11813186813186813,0.11813186813186813,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.37,98,98,98,1.0,1.0,364,43,43,0.11813186813186813,0.11813186813186813,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.38,98,98,98,1.0,1.0,364,43,43,0.11813186813186813,0.11813186813186813,42,42,42,1.0,1.0
family_ablation,qwen3.5:9b,autonomous_depth_only,all,all,0.39,98,98,98,1.0,1.0,364,42,42,0.11538461538461539,0.11538461538461539,42,42,42,1.0,1.0
